epoch,lr_backbone,lr_main,solver_strength,train_total,train_count,train_flat_dm16,train_allocation,train_dm16,train_dm32,train_dm64,train_cell,train_region_nb,train_hurdle_bce,train_trunc_nb,train_curvature,train_hard_bg,train_fg_bce,train_scale_align,train_kd_total,train_kd_spatial,train_kd_count,region_mu_mean,region_dispersion_mean,region_dispersion_p10,region_dispersion_p50,region_dispersion_p90,region_weight_mean,region_weight_std,region_weight_min,region_weight_max,solver_weight_mean,solver_weight_std,weight_clip_low_fraction,weight_clip_high_fraction,solver_energy_before,solver_energy_after,solver_energy_reduction,weight_mean_16,weight_mean_32,weight_mean_64,weight_mean_64_32,weight_mean_128,scale_pi_16,scale_pi_32,scale_pi_64,scale_pi_64_32,scale_pi_128,val_mae,val_rmse,val_nae,val_bias,val_game0,val_game1,val_game2,val_game3,val_mae_sparse,val_mae_moderate,val_mae_dense,pearson_rate_var_error,spearman_rate_var_error,spearman_weight_error,spearman_pred_weight_error,spearman_rate_var_error_16,spearman_rate_var_error_32,spearman_rate_var_error_64,spearman_rate_var_error_128,mean_std_residual,coverage_50,coverage_80,coverage_95,calib_gap_50,calib_gap_80,calib_gap_95,dispersion_sat_low_fraction,dispersion_sat_high_fraction,solver_help_fraction,solver_harm_fraction,energy_monotonic_fraction,mae_reg_y0,mae_reg_y1,mae_reg_y2,curvature_alpha,effective_curvature
1,1.0000000000000002e-06,1.0000000000000002e-06,0.0,23.876105592057513,17.929599298013223,3.8047440245344832,3.8047440245344832,3.8047440245344832,0.0,0.0,0.33239035912462184,5.600322188557805,0.1732783583370415,3.836956546113298,0.07614787084025305,0.00027632807000741566,0.0,0.6533624384854291,0.0,0.0,0.0,2.1244304695644893,50.003039282721446,50.00431823730469,50.00431823730469,50.00431823730469,1.0,0.00730879046022892,0.9243304133415222,1.019588589668274,0.33305755257606506,0.0025058684404939413,0.0,0.0,0.0,0.0,0.0,1.0,0.3329976281604251,0.3331368541395342,1.0,0.3338694612722139,0.0,0.33299727778177,0.3331369588503966,0.0,0.3338657657842378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2.0000000000000003e-06,2.0000000000000003e-06,0.0,24.77758536467681,18.82870987299326,3.8062554887823157,3.8062554887823157,3.8062554887823157,0.0,0.0,0.3308874835839143,5.65958892332541,0.17323898987190142,3.7875673835341996,0.07546927377178862,0.00027482396674443136,0.0,0.6528971018017949,0.0,0.0,0.0,2.128995334779894,49.920249938964844,49.9067497253418,49.9067497253418,50.00431823730469,0.9999999403953552,0.0067105419002473354,0.9307526350021362,1.0187709331512451,0.3319639563560486,0.0026950505562126637,0.0,0.0,0.0,0.0,0.0,1.0,0.3316418971564319,0.33248673661335093,1.0,0.33587980673119827,0.0,0.33164359991614883,0.3324905505051484,0.0,0.33586585118963913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3e-06,3e-06,0.0,25.690008137677168,19.690823065268027,3.7945873028523214,3.7945873028523214,3.7945873028523214,0.0,0.0,0.3309095775758898,5.870806281631057,0.17318509398279963,3.8821655866262077,0.07719997427350767,0.0002679258098863569,0.0,0.6517992470715497,0.0,0.0,0.0,2.1333642779169857,49.78300218324404,49.71218490600586,49.80937194824219,49.9067497253418,0.9999998211860657,0.006335353944450617,0.9249384999275208,1.0177521705627441,0.3302920162677765,0.0034181042574346066,0.0,0.0,0.0,0.0,0.0,1.0,0.3295252049291456,0.3317224705541456,1.0,0.3387639111763722,0.0,0.3295296180892635,0.33172970849114497,0.0,0.33874067664146423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4.000000000000001e-06,4.000000000000001e-06,0.0,24.92906513729611,18.901461446607435,3.7823334900108545,3.7823334900108545,3.7823334900108545,0.0,0.0,0.33260688991160003,5.892099895992795,0.1731161612111169,4.056894089724566,0.07904657651041005,0.0002640294433395202,0.0,0.6458657448356216,0.0,0.0,0.0,2.1406905264467806,49.63556207192911,49.518367767333984,49.61518478393555,49.71218490600586,1.0000001192092896,0.005610364954918623,0.9379640221595764,1.0209991931915283,0.3279326856136322,0.004692546091973782,0.0,0.0,0.0,0.0,0.0,1.0,0.32666561249140147,0.3299841470009572,1.0,0.34336452629115133,0.0,0.3266753296594362,0.3299975499913499,0.0,0.3433271171273412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5e-06,5e-06,0.0,25.242051846272236,19.205841966577477,3.7429554397995406,3.7429554397995406,3.7429554397995406,0.0,0.0,0.33338715256871404,6.076293578019014,0.17305052642886704,4.104890249870919,0.08114868070225457,0.0002626930835430284,0.0,0.6481037623173481,0.0,0.0,0.0,2.152914189003609,49.375617362357474,49.22907257080078,49.421749114990234,49.518367767333984,0.9999999403953552,0.004623927641659975,0.941103458404541,1.0195013284683228,0.3248213827610016,0.006430780049413443,0.0,0.0,0.0,0.0,0.0,1.0,0.32282509755443883,0.3280555654216457,1.0,0.34912306795249115,0.0,0.3228372351543323,0.3280717102256981,0.0,0.3490910538145014,250.55556165255032,374.20963347364534,0.6732588810680133,-115.34282260936695,250.55556244459925,323.0972019547407,388.25523459967684,425.5975200936437,195.8292977469308,145.75381511126378,552.7840214604917,0.03734811202761586,0.2531965891087444,0.2783930721805994,0.29956582736406157,0.0,0.3385039881097219,0.29275714102842665,0.16853643004171642,1.3907836460333258,0.7363233300355428,0.7827488915759774,0.8314645853944523,0.23632333003554284,-0.017251108424022665,-0.11853541460554762,0.0,0.0,0.5274725274725275,0.4725274725274725,1.0,2.3331369502203807,2.27525765980993,2.232354212265748,-8.000368118286133,0.00033528293715789914
6,6e-06,6e-06,0.05,24.573195586333405,18.59466637791814,3.7894933545911633,3.7894933545911633,3.7900048526557715,0.0,0.0,0.33344708906637655,5.722399492521544,0.17286954014687925,3.947113784583839,0.07815145293401705,0.00023547042361020135,0.0,0.6402419161152195,0.0,0.0,0.0,2.175954696294424,48.92686318062447,48.65553665161133,48.94146728515625,49.22907257080078,1.0000001192092896,0.004567296709865332,0.9554584622383118,1.0363606214523315,0.32702723145484924,0.006798991467803717,0.0,0.0,1.6560892962120675,0.9787807319615338,0.40898070279164594,1.0,0.3268249800076356,0.32280457986367717,1.0,0.3503841822211807,0.0,0.32683593598571986,0.3228387292977926,0.0,0.35032533310555125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7e-06,7e-06,0.1,26.812308053712588,20.733952625377757,3.7589217069986702,3.7589217069986702,3.7600230784029574,0.0,0.0,0.33524548604681687,6.130146786973283,0.1726269589082615,4.175932961541253,0.08002032540939949,0.0002268059808458831,0.0,0.6657573306882704,0.0,0.0,0.0,2.213676929473877,48.21087347494589,47.714454650878906,48.27689743041992,48.65553665161133,0.9999999403953552,0.007252490613609552,0.9477857947349548,1.0938446521759033,0.33919909596443176,0.014975141733884811,0.0,0.0,1.616492915797878,0.6509833480860736,0.5972866062547775,1.0,0.34513564609192515,0.31333316983403386,1.0,0.3415426064181972,0.0,0.3450750297791249,0.31340838284105865,0.0,0.34151658335247553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.000000000000001e-06,8.000000000000001e-06,0.15,25.073553291527002,19.129328805047113,3.7685795796884074,3.7685795796884074,3.7702260919519373,0.0,0.0,0.3339377174506316,5.721236750886247,0.17252105635565682,3.8714727904345536,0.0772403476608766,0.0002313592778739041,0.0,0.684551524149405,0.0,0.0,0.0,2.2756230444521517,47.13712939700565,46.336849212646484,47.250762939453125,47.90120315551758,1.0,0.014920162968337536,0.9393899440765381,1.1793137788772583,0.35628870129585266,0.03140971437096596,0.0,0.0,1.5776678935901538,0.48613535310771017,0.6918645837423638,1.0,0.37064428989951675,0.3010672274473551,1.0,0.328311791291108,0.0,0.3703316168205158,0.30128715489361735,0.0,0.32838123311867584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9e-06,9e-06,0.2,24.454526179545635,18.586292086420833,3.7775470308355383,3.7775470308355383,3.7779243185713485,0.0,0.0,0.33377499354852214,5.547499605127283,0.17231864743941538,3.6147090099953316,0.07757710423823949,0.00024268631760433719,0.0,0.7060153452125756,0.0,0.0,0.0,2.3647262147954993,45.438740601410736,44.04254913330078,45.618465423583984,46.70027160644531,0.9999999403953552,0.03623108193278313,0.8625298142433167,1.533300757408142,0.372040331363678,0.05040890723466873,0.0,0.0,1.3211775857049066,0.3627206143495199,0.7254565788322904,1.0,0.3940522179410264,0.29026405311919545,1.0,0.315840618030445,0.0,0.3930875280418912,0.290785863592818,0.0,0.31612660272701365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1e-05,1e-05,0.25,24.219129149978226,18.426112419850117,3.7620530321791366,3.7620530321791366,3.7581398680403426,0.0,0.0,0.33626792720846227,5.404426639144485,0.17171015006464882,3.4446440355197803,0.07881747719806594,0.0002825797930347255,0.0,0.7278652400583834,0.0,0.0,0.0,2.515504811261151,42.83027504585885,39.63400650024414,43.359737396240234,45.35194778442383,1.0000001192092896,0.09571512043476105,0.7547681927680969,2.6093249320983887,0.3840022087097168,0.0813504159450531,0.0,0.0,1.0012493230201103,0.2600194252020604,0.7403050177175122,1.0,0.41123157014717926,0.2849441468715668,1.0,0.30483326235333,0.0,0.4084409072592452,0.2860716718274194,0.0,0.3054874184969309,250.53012432894863,373.8664887178612,0.6753313608274725,-113.87088310325538,250.5301248439214,323.29576118349894,388.625105896638,426.0705058544867,196.8571014404297,146.2963754225147,551.0054453974185,0.03662048320269176,0.2760074414181031,0.2105805353837485,0.3272879353914028,0.0,0.3766358050634994,0.30323212364416663,0.1834492870726897,1.3866216559908249,0.7227291048330952,0.7694478033051189,0.8324722435967902,0.22272910483309516,-0.030552196694881184,-0.11752775640320978,0.0,0.0,0.532967032967033,0.46703296703296704,1.0,2.3326168892147776,2.2749462815431447,2.232073976770862,-8.000042915344238,0.00033539196010679007
